0.10655	00000
1.08059639268	33.79616104	0.08974031	1237680507189985574	17.68732
1.73862705658	34.2560621609	0.09858274	1237680507727118662	17.86609
1.59452516663	31.8059005801	0.08685427	1237680310156067070	17.16547
1.60810356324	31.7404460308	0.08475541	1237680310156067095	17.99533
2.52075275718	31.6668360879	0.09912381	1237680310156394789	17.4105
2.57377983007	31.7602091492	0.09879546	1237680310156394850	17.56452
1.69477581614	32.0895856746	0.0930578	1237680310692938193	17.35716
3.11742900817	32.2700727052	0.09997919	1237680310693527773	17.76147
2.63940036927	32.5312792754	0.09815966	1237680311230201922	19.94284
2.77161583993	32.5103321077	0.09836105	1237680311230267674	16.04845
2.92769851201	32.5524188423	0.09581215	1237680311230333230	17.93212
1.67129216512	33.0863015332	0.08160337	1237680311766745414	17.1084
2.78275660455	31.6350397511	0.08362461	1237680477120495938	17.14716
1.07710350091	31.8769601094	0.08722444	1237680477656776977	17.26287
1.54560216435	31.8386427876	0.08367901	1237680477656908133	17.64776
2.55377096491	32.4712954905	0.09922246	1237680478194172337	17.17756
2.93550036438	32.3955084947	0.09649204	1237680478194303186	18.79507
2.91099598164	32.4744319175	0.09935223	1237680478194303419	17.93029
2.9368064232	32.4139965737	0.09809435	1237680478194303439	17.99187
2.9428465105	32.4316005332	0.09831294	1237680478194303440	18.09569
2.92381812224	32.4516062881	0.09744871	1237680478194303498	18.29075
2.97385791647	32.3578776667	0.09892162	1237680478194303574	17.36651
3.08367644133	32.4614991181	0.08174241	1237680478194368885	17.84873
1.1073778637	33.6577928568	0.08125934	1237680479804260795	17.75985
2.85858467918	33.7232098712	0.101743	1237659936436781377	17.94794
2.86364188106	33.7450952788	0.1013211	1237659936436781403	17.42774
2.57501300408	32.970867483	0.1102656	1237659888655335705	17.85773
2.56159109709	33.0418731967	0.1104211	1237659888655335800	17.58021
2.73777565685	32.9696465625	0.1122991	1237659888655335830	17.40897
2.07151033102	33.1141824314	0.1056063	1237659889192141149	17.93701
2.13067401678	33.1307888683	0.1115643	1237659889192141199	18.13122
2.8479215886	33.9965139444	0.1046907	1237659889192599865	17.36386
2.40373214104	34.119772284	0.1235176	1237659889729405393	18.48181
2.86945854737	33.8746626052	0.1013387	1237659936436846888	17.36725
2.49167231135	34.0781058198	0.1134941	1237659936973717834	17.74606
2.79998373238	34.2939084759	0.1030057	1237659936973848914	18.01177
3.00798436922	34.4414603912	0.1003497	1237659936973914555	17.43565
2.91147576853	32.478284154	0.1048104	1237680478194303420	18.28953
2.93861144502	32.4156591521	0.1021693	1237680478194303437	16.44308
1.27288475117	34.0744401716	0.112625	1237678806376251661	17.75228
1.23273665282	34.4393334729	0.1134338	1237678806913122558	17.35371
1.42714517072	34.361147373	0.1361685	1237678806913188057	18.02348
1.45439103963	31.9675598267	0.1076312	1237680477656908050	17.54841
1.55009448667	31.902772829	0.1077026	1237680477656908147	17.76112
2.65470907135	31.903230973	0.1009727	1237680477657366723	17.64873
3.08936266687	31.9616045565	0.1033908	1237680477657497864	17.89318
2.77494609171	32.3749046715	0.1010643	1237680478194237652	17.35727
2.79061941723	32.4392293559	0.1065111	1237680478194237667	17.26221
2.79964185794	32.3086787675	0.1073982	1237680478194302981	18.29021
2.8247064625	32.3131053553	0.106236	1237680478194303273	18.78011
2.8306384575	32.2871774713	0.1071421	1237680478194303284	17.4766
2.83230483928	32.2858413963	0.1055531	1237680478194303285	18.44153
2.83601963079	32.4316516676	0.1073487	1237680478194303296	18.21575
2.86591856043	32.3565003859	0.1055568	1237680478194303345	18.86257
2.91036860499	32.4338976109	0.1057967	1237680478194303414	18.14664
2.92331842528	32.4448331569	0.1038468	1237680478194303495	17.59956
2.95422157114	32.3795888836	0.1018705	1237680478194303542	17.97862
3.06905063673	32.2942149162	0.1052398	1237680478194368636	18.34455
2.97980866984	32.4506187295	0.1028496	1237680478194368752	17.9551
2.99569202851	32.3795550273	0.1011716	1237680478194368764	18.52993
