0.24796	00010
1.2102198772	6.36555359178	0.2334474	1237669516368609577	19.19449
3.58869968847	6.39880589245	0.2333628	1237669516369658102	19.87402
3.65941494832	6.34725826055	0.2347309	1237669516369723539	18.05024
3.6749134129	6.3409588089	0.2371412	1237669516369723669	18.90425
1.17611157029	6.79862700838	0.2447957	1237669516905480372	19.2279
2.13298568072	6.71585974679	0.2382714	1237669516905873721	19.72285
2.2567554387	6.7918943979	0.2379444	1237669516905939164	19.93062
2.28479176444	6.79036231162	0.2343241	1237669516905939186	19.45621
2.74255719827	6.83255150424	0.2391214	1237669516906135836	19.58252
3.01502524156	6.84012077214	0.2414518	1237669516906266791	19.44602
3.45085585158	7.67792596949	0.235779	1237669517980205257	20.00819
3.35301923577	7.64053479303	0.2373555	1237669517980205376	21.37555
1.8376663549	6.48420990674	0.2390909	1237669679578087638	19.23545
2.15120424066	6.55428091596	0.236728	1237669679578218786	19.48816
2.00113056446	7.04176305613	0.2389465	1237669680115023967	19.92495
2.39107831866	6.87909548072	0.238784	1237669680115155147	18.95014
3.56111103309	6.87760398337	0.2335407	1237669680115679492	18.9928
3.66609614434	6.98994818983	0.2431714	1237669680115744920	19.24841
1.57989756835	7.36914778123	0.2381145	1237669680651698324	19.84701
1.75253768092	7.38214481931	0.2379183	1237669680651763958	18.94676
3.04736470505	7.29987247566	0.2353101	1237669680652353662	20.41064
3.11478657507	7.47262903625	0.2376758	1237669680652353718	20.92587
1.80427378585	6.8000087183	0.2396289	1237669516905742624	19.27972
2.3209677975	6.79407973173	0.2377979	1237669516906004721	18.68461
2.77592924298	6.77713903092	0.2398365	1237669516906201331	19.34926
2.79198528183	6.81131720435	0.2401614	1237669516906201339	19.55836
1.06105387417	5.56243369944	0.2430748	1237678662498189926	21.67699
2.23200310828	5.58268823427	0.2390437	1237678662498713748	19.71514
2.24924734252	5.5976574273	0.2381594	1237678662498713804	19.51517
1.08031002424	5.6507221882	0.2362619	1237678778478559310	22.07136
1.06261586665	5.80068331474	0.2351139	1237678778478559384	19.55785
1.96710810031	5.63089112466	0.2376191	1237678778478952634	19.40016
1.95294189087	6.10878442762	0.2377296	1237678779015823536	19.77078
2.76575658323	8.25177492344	0.2451659	1237669681725964441	19.48833
